customer_id,gender,senior_citizen,partner,dependents,tenure,phone_service,multiple_lines,internet_service,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,contract,paperless_billing,payment_method,monthly_charges,total_charges,churn
CUST000715,Female,0,No,Yes,22,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,One year,Yes,Electronic check,89.5,1902.34,No
CUST000716,Female,0,Yes,Yes,18,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),107.52,1885.32,Yes
CUST000717,Male,0,No,Yes,18,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,100.56,1911.82,No
CUST000718,Female,0,Yes,Yes,19,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),72.65,1409.24,No
CUST000719,Female,0,No,No,72,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,84.89,6110.96,No
CUST000720,Female,0,Yes,No,3,No,No phone service,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),74.05,195.36,No
CUST000721,Female,1,No,No,59,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,35.28,2097.68,No
CUST000722,Male,0,No,Yes,20,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),66.1,1342.72,No
CUST000723,Female,0,Yes,Yes,45,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,43.57,1971.89,No
CUST000724,Male,1,Yes,Yes,26,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,79.02,2108.01,Yes
CUST000725,Male,0,Yes,Yes,9,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.07,632.31,Yes
CUST000726,Male,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,92.95,5805.97,Yes
CUST000727,Male,0,Yes,Yes,57,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),91.55,5270.76,No
CUST000728,Male,0,No,No,9,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.58,443.83,Yes
CUST000729,Male,1,Yes,Yes,38,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.35,3057.38,No
CUST000730,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),98.85,1547.66,Yes
CUST000731,Male,1,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,No,Mailed check,80.98,401.15,No
CUST000732,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,37.78,466.7,Yes
CUST000733,Male,0,No,Yes,61,Yes,Yes,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),91.84,5614.77,No
CUST000734,Female,0,No,Yes,46,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,29.8,1368.05,Yes
CUST000735,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.8,655.73,No
CUST000736,Male,0,No,Yes,61,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,94.83,5840.69,Yes
CUST000737,Female,1,No,Yes,54,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),22.11,1174.13,No
CUST000738,Male,0,Yes,No,12,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,33.77,322.96,Yes
CUST000739,Male,1,Yes,No,71,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),58.62,4158.49,Yes
CUST000740,Female,0,Yes,No,18,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,73.94,1273.24,No
CUST000741,Male,1,No,No,20,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,One year,No,Electronic check,105.0,2101.18,Yes
CUST000742,Female,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),65.01,141.24,Yes
CUST000743,Female,0,No,No,14,Yes,Yes,DSL,No,Yes,No,No,No,No,Two year,Yes,Electronic check,69.87,1040.98,No
CUST000744,Male,1,No,No,22,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Credit card (automatic),71.91,1616.23,No
CUST000745,Male,0,No,No,31,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),84.1,2640.19,No
CUST000746,Female,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Electronic check,74.98,728.45,Yes
CUST000747,Male,0,Yes,No,13,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),67.76,900.38,Yes
CUST000748,Male,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,40.3,2928.91,Yes
CUST000749,Male,1,No,No,51,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),104.14,5382.68,No
CUST000750,Female,0,Yes,No,58,Yes,No,DSL,No,No,No,No,Yes,No,Two year,No,Bank transfer (automatic),68.96,3993.22,No
CUST000751,Female,0,Yes,No,23,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),88.31,2061.47,No
CUST000752,Male,0,No,Yes,32,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Two year,Yes,Electronic check,88.39,2775.87,Yes
CUST000753,Female,0,No,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,31.03,1214.19,Yes
CUST000754,Female,0,No,Yes,72,No,No phone service,DSL,Yes,No,Yes,No,No,No,One year,Yes,Bank transfer (automatic),52.2,3871.29,No
CUST000755,Female,0,No,No,5,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,60.6,343.73,Yes
CUST000756,Female,0,No,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,39.69,630.71,Yes
CUST000757,Female,0,Yes,No,30,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),41.15,1247.82,No
CUST000758,Male,0,Yes,Yes,26,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Bank transfer (automatic),86.89,2258.07,Yes
CUST000759,Male,0,Yes,No,13,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No,Two year,Yes,Electronic check,84.01,1103.76,No
CUST000760,Male,0,Yes,No,36,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,62.38,2225.69,No
CUST000761,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,97.52,1585.12,No
CUST000762,Female,0,No,No,25,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,89.08,2253.55,Yes
CUST000763,Male,0,No,No,35,Yes,No,DSL,No,Yes,No,No,Yes,No,Two year,No,Electronic check,80.28,2810.0,Yes
CUST000764,Female,0,Yes,Yes,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,30.3,522.04,No
CUST000765,Male,0,No,No,43,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,No,Credit card (automatic),73.71,3186.38,No
CUST000766,Male,0,No,Yes,49,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,No,Credit card (automatic),88.18,4294.24,Yes
CUST000767,Male,0,No,No,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,41.55,564.43,No
CUST000768,Female,0,No,No,16,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,67.92,1125.71,Yes
CUST000769,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),27.28,346.05,Yes
CUST000770,Male,0,Yes,No,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,19.9,493.45,Yes
CUST000771,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Two year,No,Credit card (automatic),95.71,2939.26,No
CUST000772,Male,1,Yes,Yes,18,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),81.5,1461.89,No
CUST000773,Male,0,Yes,No,30,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),69.76,2035.68,No
CUST000774,Female,0,No,No,16,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,One year,No,Electronic check,115.72,1887.84,Yes
CUST000775,Female,0,No,No,16,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.97,1000.5,Yes
CUST000776,Male,0,No,No,32,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),53.53,1764.19,No
CUST000777,Male,0,No,No,17,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),26.75,512.03,Yes
CUST000778,Female,1,Yes,No,23,Yes,No,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),73.33,1539.94,No
CUST000779,Female,0,No,No,33,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.2,3205.53,Yes
CUST000780,Male,0,Yes,No,30,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,81.8,2505.39,Yes
CUST000781,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),89.2,1412.7,Yes
CUST000782,Male,0,Yes,Yes,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),24.8,1230.13,No
CUST000783,Female,0,Yes,No,37,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Bank transfer (automatic),68.36,2487.4,Yes
CUST000784,Female,0,Yes,No,30,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),77.91,2299.48,No
CUST000785,Female,0,Yes,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,93.34,905.85,Yes
CUST000786,Male,0,Yes,Yes,27,No,No phone service,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,94.69,2534.29,Yes
CUST000787,Male,0,No,No,14,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),101.25,1462.77,Yes
CUST000788,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,88.34,3085.77,No
CUST000789,Female,0,Yes,No,0,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,One year,No,Bank transfer (automatic),99.33,2.75,Yes
CUST000790,Male,0,Yes,Yes,20,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,36.27,646.81,No
CUST000791,Female,0,No,Yes,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),27.01,347.79,No
CUST000792,Female,0,Yes,No,43,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),73.55,3227.35,No
CUST000793,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,19.89,51.88,Yes
CUST000794,Female,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,87.04,2190.97,Yes
CUST000795,Male,0,Yes,No,37,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),94.36,3581.63,Yes
CUST000796,Male,0,Yes,Yes,72,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),64.83,4661.53,No
CUST000797,Male,0,Yes,No,16,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Bank transfer (automatic),99.43,1581.61,Yes
CUST000798,Male,0,Yes,Yes,31,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Electronic check,116.66,3676.72,Yes
CUST000799,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,Yes,No,No,Month-to-month,No,Electronic check,73.39,220.8,Yes
CUST000800,Male,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,91.39,2209.36,Yes
CUST000801,Male,0,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,34.59,1952.45,No
CUST000802,Female,1,No,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),101.62,7316.65,No
CUST000803,Male,0,Yes,No,34,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),88.18,3037.39,Yes
CUST000804,Male,0,Yes,No,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,37.86,183.53,No
CUST000805,Female,0,No,Yes,61,Yes,No,DSL,No,No,No,No,No,No,One year,No,Electronic check,45.77,2840.9,No
CUST000806,Female,1,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,85.92,450.67,Yes
CUST000807,Female,0,Yes,No,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.44,232.26,No
CUST000808,Male,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),91.14,5927.54,No
CUST000809,Female,0,Yes,No,23,Yes,No,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),85.35,1840.86,No
CUST000810,Male,0,Yes,No,15,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,67.61,1073.78,Yes
CUST000811,Male,0,Yes,No,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),42.2,1667.27,No
CUST000812,Male,1,No,No,28,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,86.89,2379.38,Yes
CUST000813,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.99,2005.4,Yes
CUST000814,Female,0,No,Yes,29,No,No phone service,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),80.92,2256.97,No
CUST000815,Female,0,No,Yes,29,Yes,No,Fiber optic,No,No,No,Yes,No,No,One year,Yes,Bank transfer (automatic),76.45,2240.54,No
CUST000816,Male,0,Yes,No,50,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,30.31,1533.38,No
CUST000817,Male,0,Yes,No,23,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,85.05,1931.89,Yes
CUST000818,Male,0,Yes,Yes,11,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,95.51,1016.67,Yes
CUST000819,Female,0,Yes,No,42,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,92.67,3857.34,No
CUST000820,Male,0,Yes,No,19,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),36.4,722.36,No
CUST000821,Male,0,No,No,31,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),99.16,2994.26,No
CUST000822,Female,0,No,Yes,2,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Electronic check,104.88,189.32,Yes
CUST000823,Female,1,No,No,22,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.63,1301.44,Yes
CUST000824,Male,0,Yes,No,16,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,33.73,578.09,Yes
CUST000825,Female,1,No,No,2,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),75.35,133.9,Yes
CUST000826,Female,0,No,No,23,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Mailed check,98.48,2292.32,Yes
CUST000827,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),100.25,2368.27,Yes
CUST000828,Female,0,Yes,No,32,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,87.1,2850.62,No
CUST000829,Male,0,No,Yes,54,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.43,4994.12,Yes
CUST000830,Female,0,Yes,No,48,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),98.09,4723.89,No
CUST000831,Male,0,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),92.05,1620.94,Yes
CUST000832,Male,0,Yes,No,28,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,One year,Yes,Credit card (automatic),98.58,2795.11,No
CUST000833,Male,0,No,Yes,36,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),42.12,1556.01,No
CUST000834,Female,1,No,Yes,17,Yes,No,DSL,Yes,No,No,No,No,No,Two year,Yes,Credit card (automatic),71.15,1120.45,No
CUST000835,Male,1,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,30.68,187.46,Yes
CUST000836,Female,0,Yes,No,21,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Electronic check,76.46,1566.0,Yes
CUST000837,Male,0,Yes,No,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,18.25,1055.23,No
CUST000838,Male,0,Yes,No,5,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),96.5,514.65,Yes
CUST000839,Female,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),98.82,1017.67,Yes
CUST000840,Male,0,Yes,No,12,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,41.62,493.95,Yes
CUST000841,Male,0,No,No,10,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),47.3,538.78,No
CUST000842,Female,0,Yes,No,41,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),104.91,4327.02,No
CUST000843,Male,1,Yes,No,14,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),70.95,1009.38,No
CUST000844,Male,0,Yes,Yes,42,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),89.58,3715.57,No
CUST000845,Male,0,No,No,25,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),108.35,2728.5,Yes
CUST000846,Male,0,No,No,4,Yes,No,DSL,No,Yes,No,No,No,No,One year,Yes,Mailed check,65.8,362.15,No
CUST000847,Female,0,No,Yes,17,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Mailed check,89.9,1458.86,No
CUST000848,Female,0,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),28.74,1444.98,No
CUST000849,Male,1,No,No,28,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,90.88,2587.45,Yes
CUST000850,Female,0,Yes,Yes,19,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Electronic check,88.81,1773.59,Yes
CUST000851,Male,1,No,Yes,56,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),55.61,3150.26,No
CUST000852,Female,0,No,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),96.68,870.65,Yes
CUST000853,Male,0,No,No,15,Yes,No,DSL,No,Yes,No,No,No,Yes,Two year,Yes,Credit card (automatic),70.93,1085.12,No
CUST000854,Male,0,No,No,46,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,No,Mailed check,71.25,3264.22,No
CUST000855,Male,0,No,Yes,40,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),88.57,3603.85,Yes
CUST000856,Male,1,Yes,Yes,8,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,32.34,181.29,Yes
CUST000857,Male,1,No,No,35,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,70.75,2451.88,No
CUST000858,Male,0,Yes,No,14,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),75.57,1080.31,Yes
CUST000859,Female,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,106.87,272.28,Yes
CUST000860,Male,0,Yes,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,34.84,661.29,No
CUST000861,Female,1,Yes,No,72,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),100.6,7203.76,No
CUST000862,Male,0,Yes,Yes,50,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,No,Electronic check,101.19,5048.76,No
CUST000863,Female,0,Yes,No,24,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Credit card (automatic),82.87,1970.61,No
CUST000864,Female,0,Yes,Yes,5,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),48.29,225.41,Yes
CUST000865,Female,0,No,No,2,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),90.24,158.72,No
CUST000866,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,90.84,2249.31,Yes
CUST000867,Male,0,Yes,No,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),41.18,1273.22,Yes
CUST000868,Female,1,No,Yes,41,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,95.13,3915.52,No
CUST000869,Male,0,Yes,Yes,38,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),105.81,4054.56,No
CUST000870,Female,0,No,No,40,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Two year,No,Mailed check,89.49,3654.55,No
CUST000871,Male,1,No,Yes,30,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,105.13,3196.8,Yes
CUST000872,Female,0,No,No,56,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,One year,Yes,Credit card (automatic),95.04,5362.95,Yes
CUST000873,Female,1,No,Yes,16,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Mailed check,98.79,1595.38,No
CUST000874,Male,0,Yes,No,25,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,85.92,2059.87,Yes
CUST000875,Female,0,No,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,88.64,368.58,Yes
CUST000876,Male,1,Yes,No,15,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),25.54,388.72,No
CUST000877,Female,0,Yes,No,49,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Two year,Yes,Electronic check,75.79,3765.04,No
CUST000878,Female,0,No,Yes,39,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Two year,Yes,Mailed check,94.15,3700.17,No
CUST000879,Male,0,Yes,Yes,1,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,93.61,87.11,Yes
CUST000880,Male,0,No,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Bank transfer (automatic),74.91,5491.26,No
CUST000881,Male,0,No,No,28,Yes,No,DSL,No,No,No,No,Yes,No,One year,No,Credit card (automatic),69.33,1983.62,No
CUST000882,Female,0,No,No,28,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,73.3,2069.5,Yes
CUST000883,Male,1,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,34.14,500.74,Yes
CUST000884,Female,0,Yes,Yes,17,No,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,Yes,Electronic check,76.81,1308.82,No
CUST000885,Female,0,Yes,Yes,27,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,33.47,904.65,No
CUST000886,Male,0,No,No,38,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,32.22,1115.87,No
CUST000887,Male,0,Yes,Yes,31,No,No phone service,DSL,No,No,No,No,No,No,One year,No,Mailed check,42.32,1266.1,No
CUST000888,Female,0,No,No,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),70.61,1102.63,Yes
CUST000889,Female,1,No,Yes,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),32.88,384.2,No
CUST000890,Male,0,No,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,26.54,182.79,No
CUST000891,Male,0,Yes,No,52,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),85.54,4422.28,Yes
